x1_Search-Ads,x2_Brand-Search,x3_TV,x4_Video,x5_Social-Media,x6_Display-Ads,x7_Ghost-A,x8_Ghost-B,c1,y
0.0,8.119196939005118,0.0,65.87080383161305,0.0,1684.6029459704507,0.0,0.0,0.0,18293.75299332969
11.83650923638147,0.0,0.0,0.0,16.145454250701025,1628.2006441259787,0.0,0.0,0.2903007644962413,19193.142169767594
0.0,1.433756080130958,52.87732301589735,0.0,1.9761241149483912,0.0,0.0,0.0,0.0,24525.37312045961
0.0,0.5735024320523832,60.61283081324263,0.0,0.5928372344845173,1937.9060072909474,0.0,0.0,0.0,26120.170661355973
277.6932102603732,0.2294009728209533,0.0,0.0,0.17785117034535522,2023.1597625143272,0.0,1907.3995491246765,8.365850930340043,29074.118443606614
348.57014467398034,5.671064790746368,0.0,235.11132167278737,20.84471838230431,1626.4530360213005,0.0,1284.1476458206917,11.108713318891139,33195.76438157397
409.2339052937517,3.1554086103314583,0.0,0.0,23.52713877260982,1488.6406262337691,0.0,1344.656952881658,14.319684062074202,33342.58507031361
497.02931363961875,1.262163444132583,0.0,263.5489201554642,7.058141631782945,1608.2725988530726,0.0,1674.1083815440397,18.69237587816164,34000.0050222176
2.176287308029783,0.5048653776530333,0.0,86.03598398776131,28.472334505081303,1437.8848522003163,0.0,1444.2315143471187,0.0,31824.99615603791
430.4031932580463,0.2019461510612133,0.0,281.55735974116186,17.145298750300523,0.0,0.0,2067.8628307544673,18.14397841567839,31297.55059453539
0.5440718270074457,0.08077846042448533,0.0,0.0,33.29932559920635,0.0,0.0,0.0,0.0,28194.34795134889
0.27203591350372286,0.032311384169794136,0.0,335.1081726955289,9.989797679761903,1935.4788008971332,0.0,0.0,0.0,28949.68985474179
105.95306830698165,0.012924553667917657,0.0,0.0,36.50775657348146,1903.8976748157115,0.0,1589.3083533662116,5.144000699416307,29210.488783570872
0.06800897837593071,0.005169821467167063,0.0,144.35808202764542,10.952326972044439,1921.011780536536,36.06330386134603,1693.7138378459515,0.0,26986.785358442303
0.03400448918796536,0.0020679285868668252,0.0,717.9219951070323,17.72150629437787,1572.5605283264701,36.49392295164861,1167.4808048777088,0.0,27921.948932202067
0.01700224459398268,0.0008271714347467301,0.0,321.9805245122778,77.1086513990166,0.0,124.44325540609026,1100.3713281267924,0.0,28426.092241424652
258.7315297578549,0.00033086857389869203,0.0,882.7264374637184,55.330647870932765,1591.5967944324477,242.9938008383495,1375.7634493675234,14.705281480507455,32569.73251012033
0.00425056114849567,0.00013234742955947683,3.8483443395526473,636.0579155227991,104.87183810765167,1692.000442132793,51.201710541781395,1561.7418889982173,0.0,33399.80411660151
0.002125280574247835,5.293897182379073e-05,0.0,678.4944449540069,95.06734298457542,1919.91806648621,0.0,1495.6075918843692,0.0,32230.84139485342
0.7707315081976533,2.1175588729516296e-05,0.0,1095.1644288765258,101.82617983154515,2199.4317710712803,43.50448583769023,1486.6846921837105,0.0,32358.455403476415
621.4145681578173,0.8184883363512669,46.111528048780286,1087.0387914234886,141.61203806830298,1388.862268978369,253.79695038540513,0.0,40.24329458964929,42429.006326997536
0.19268287704941334,8.183626227736516,0.0,1533.5069953594718,197.6612547201765,1877.8520576865621,139.07663620880635,1639.6586100091465,0.0,41915.15184491724
370.9608240940523,29.711357448321593,0.0,2037.7205263908616,268.9655090683619,1096.6420410969279,24.737724417258413,865.70928386845,24.840436351901854,45244.72704873374
4.659323524140382,85.99645984002244,0.0,1791.5241033333887,263.2981497245136,1489.2969025752561,161.9458897325134,0.0,0.0,44629.20239098964
2.329661762070191,58.871125573386244,0.0,1316.7946111925692,258.1418552506929,0.0,10.18363548346475,0.0,0.0,42165.88698990393
311.61235787232386,2.1690150977553317,183.12526334618124,1217.3467437815755,266.57120606125517,1336.7583901186674,62.98707842999525,1996.9200917126614,23.098590046151738,49415.415127184984
0.5824154405175478,38.02828986562575,105.71558155751907,1315.883193193538,323.7052940820841,1957.906065255286,0.0,1451.1329557447255,0.0,49288.087655259
298.7368631480068,58.77271654781907,83.86072574691653,634.0973178483282,335.44420909273686,1852.5212998067436,0.0,1239.472447919453,20.45893187428468,51180.94679440743
159.85435953643554,67.19667129010405,75.73777200444366,609.4559603262189,147.89278504000683,1449.8711547513133,0.0,1937.6373118439456,9.618779549737294,51009.95680074019
201.2912942381638,17.120147035501322,15.278505585707903,1006.2259676069048,184.64956135397318,1800.569438413744,0.0,1160.0665176407647,13.477318642602073,49298.03120647265
459.9260986343118,44.63743859216652,0.0,127.99551808386535,268.5485430863376,0.0,0.0,1989.6206855447444,35.671268968899525,48967.22288786733
1111.9313633740624,33.741421872730406,0.0,1410.4451450350587,80.6389016518786,0.0,0.0,2153.3571915196135,93.31762776613567,48986.09379907142
74.73602488259286,15.878754802960636,0.0,1127.1194202908327,156.5538028536594,0.0,0.0,1575.7618086337916,5.657102981614222,44567.63626467071
4.943167604553297,6.351501921184255,0.0,122.43496403817849,159.67808288518108,0.0,0.0,0.0,0.0,39944.771065983965
188.313348727971,2.540600768473702,0.0,726.39871973502,60.14692126937217,0.0,0.0,1559.8519582570082,16.869794679488464,36566.49367881526
1710.540482966068,1.0162403073894808,0.0,1520.6936137574137,90.68394835431366,0.0,0.0,1932.772608247835,158.15431287838467,38998.67609559046
1416.9118324083622,0.4064961229557923,0.0,1206.0567906429292,179.27454588203545,1661.579713138274,0.0,0.0,133.50392725489763,43023.55296793299
2314.556286512814,0.16259844918231695,0.0,882.203375407075,174.38804282890356,1884.095261645584,0.0,0.0,222.13817149680185,42581.491037397034
1072.7982636699123,0.06503937967292678,0.0,902.7912388517174,140.53675038937857,1667.0145751148395,0.0,0.0,104.79593801120302,41392.748310444775
1226.9035650840442,0.026015751869170715,0.0,0.0,132.4401490019853,1426.7823207963934,14.383698505372392,0.0,121.9435212492544,40229.58016617373
2039.676932242118,0.010406300747668285,0.0,34.81350549181788,39.732044700595594,1247.9328993766298,45.36281062207688,0.0,206.17437504281023,38480.36972800635
2469.9389242692278,0.004162520299067314,0.0,330.70122251549407,15.400963959360467,1309.79908622928,23.362318953308183,0.0,253.80306412846937,37843.6375123812
2146.5103436698614,0.0016650081196269257,0.0,117.46596039335004,37.69041143935755,2160.264046123073,0.0,1752.1849249354973,224.13581198705992,37073.13628058758
2170.5896570721293,0.0006660032478507704,4.267506375409575,445.3019217311343,23.05371947114227,1517.964812403734,0.0,1025.6913601639733,230.23081053581853,38693.22335271915
2119.1799105120185,0.00026640129914030816,8.754301704171638,0.0,51.446308014456115,0.0,1.8758114453027195,1111.163186158281,228.24800471196826,38507.92389412962
2498.8122815374736,0.00010656051965612328,89.1139855427415,936.9871203124816,16.862598199030135,1359.477004470498,150.98370702297427,0.0,273.10528096187926,44406.935981882365
2538.5716221987086,0.2143484934118573,0.0,807.7895702489285,132.32880194024642,1717.852422295863,96.15664125092124,0.0,281.4005947269434,47128.31226509131
2466.2893125712617,5.1857277255193255,18.515329998402464,675.496222497966,150.47738880114915,1036.617243933752,169.45566512749951,0.0,275.44565761277977,48810.14512911538
